   1	  20	  24	     0.380460020198679	     0.168976596774766	     0.450144379714081	     0.000419021951689
   1	  25	  29	     0.214927953372911	     0.214761243632372	     0.569272831215323	     0.001038038315386
   1	  30	  34	     0.205770410392327	     0.201425455946564	     0.590452769397504	     0.002351463253140
   1	  35	  39	     0.194672720695453	     0.157721684308815	     0.642925450792777	     0.004680254759954
   1	  40	  44	     0.168750893994417	     0.141341270310898	     0.683224867039372	     0.006683061313420
   1	  45	  49	     0.137761174636340	     0.119875231945948	     0.735519128423445	     0.006844492188405
   1	  50	  54	     0.115781097687989	     0.111914381354682	     0.765764955728436	     0.006539571849858
   1	  55	  59	     0.102249406419379	     0.108244168689507	     0.782000914403618	     0.007505567575682
   1	  60	  64	     0.090079772664901	     0.102744403953039	     0.797889792581158	     0.009286138258224
   2	  20	  24	     0.278871036919151	     0.037908767497799	     0.682911018689480	     0.000309198652080
   2	  25	  29	     0.077180303573374	     0.044770833921263	     0.877660186244706	     0.000388753931558
   2	  30	  34	     0.072291337659311	     0.043733047112251	     0.883526405609350	     0.000449293818185
   2	  35	  39	     0.081152866344214	     0.038996281407567	     0.878803932130034	     0.001046927013387
   2	  40	  44	     0.082712137639263	     0.032042129953689	     0.883523260577778	     0.001722457007643
   2	  45	  49	     0.072925703384498	     0.023873051328623	     0.901040481672217	     0.002160822074260
   2	  50	  54	     0.066643090364666	     0.022490965159649	     0.908153975084353	     0.002712089784807
   2	  55	  59	     0.066433601720067	     0.021332420855611	     0.908587461354701	     0.003646678186047
   2	  60	  64	     0.068249119880453	     0.017593248664998	     0.909477099124900	     0.004680735788593
