   1	  20	  24	     0.339079289816026	     0.168813142260976	     0.450771539814052	     0.041336046748163
   1	  25	  29	     0.165263692335161	     0.214322395894808	     0.571034303622480	     0.049379674683543
   1	  30	  34	     0.164484726040509	     0.198452627806805	     0.591968641409296	     0.045094103732926
   1	  35	  39	     0.141947534823770	     0.157203398700094	     0.644003784773454	     0.056845392259683
   1	  40	  44	     0.116834746401817	     0.141361748188474	     0.683933905092960	     0.057869692974854
   1	  45	  49	     0.087229439369179	     0.119912061839041	     0.736270814929671	     0.056587711056248
   1	  50	  54	     0.066217375700355	     0.111881705971205	     0.766685273309190	     0.055215651640214
   1	  55	  59	     0.052513942650608	     0.108135836085789	     0.783759609771315	     0.055590668580472
   1	  60	  64	     0.040300032288942	     0.102196380012081	     0.800125214022958	     0.057378481133344
   2	  20	  24	     0.264613139741954	     0.037867272000066	     0.683175674343231	     0.014343935673260
   2	  25	  29	     0.059899181843525	     0.044690749969752	     0.877993198099083	     0.017416947758544
   2	  30	  34	     0.050891624944551	     0.043634061672251	     0.883773609009265	     0.021700788573032
   2	  35	  39	     0.050430942062343	     0.038939854548759	     0.878911058703150	     0.031718151580953
   2	  40	  44	     0.045153118642583	     0.031996360808717	     0.883569127788764	     0.039281377938311
   2	  45	  49	     0.035126656366568	     0.023929310575129	     0.901077687288197	     0.039866404229700
   2	  50	  54	     0.031700186794229	     0.022689672483630	     0.908153917974610	     0.037456343141003
   2	  55	  59	     0.030740311664026	     0.021681329352100	     0.908565301827355	     0.039013219272943
   2	  60	  64	     0.029855120162302	     0.018019280649247	     0.909442461161672	     0.042683341485722
