  20	 14650.375805810823294	 49839.271705617429689	  2217.843480744674252	   563.885119856088409	  8457.934303937696313	 28740.579157271840813	 45153.589483304407622	   605.896652169130562	  1581.792160550036215
  21	 14907.751522526845292	 55470.264860363895423	   901.184997653361165	   581.773179010350418	  8625.700863298026889	 28755.240005800249492	 49839.335367914733069	   521.590142334005122	  1581.792176422243983
  22	 15131.558845074330748	 61009.824255621475459	   914.175275599036240	   585.470574735658602	  8660.622838930861690	 28719.621264506011357	 55470.420517478225520	   559.296143024507501	  1581.792192294486767
  23	 15352.867542189398591	 66445.637578970490722	   939.181838750024895	   588.740893596710407	  8696.866344773261517	 28707.619939700951363	 61010.111295098278788	   574.555547644750959	  1581.792208166834826
  24	 15573.570238903588688	 71773.396245156443911	   966.093428489443681	   591.067932498450205	  8733.680786729661122	 28705.903637847408390	 66446.103273675922537	   579.943808267325835	  1581.792224039217444
  25	 15797.196922040066056	 76986.872328421886778	   996.958508819689541	   588.083144599184493	  8761.326936669132920	 28669.974926977596624	 71774.094008486790699	   610.163638009644274	  1581.792239911794695
  26	 16017.897431615876485	 82077.947173916851170	  1032.428389201580785	   591.162925585736616	  8796.973282878325335	 28678.303722934550024	 76987.860613319106051	   607.607297418548001	  1581.792255784527015
  27	 16238.424473439577923	 87044.869340435558115	  1065.866639679246873	   594.053876323338727	  8831.202996179503316	 28684.804037410856836	 82079.289657405810431	   605.863810887658474	  1581.792271657513538
  28	 16459.796002815055544	 91881.385347536226618	  1100.851417251309613	   597.101512313102262	  8864.475363400495553	 28692.538802329694590	 87046.633767507548328	   602.974599162316395	  1581.792287530726526
  29	 16682.804516990803677	 96580.631472722510807	  1137.019312990943490	   600.159764278895182	  8897.042059483814228	 28701.298290263948729	 91883.643916167173302	   599.417719425675159	  1581.792303404354470
  30	 16908.949915061359206	101134.720361834959476	  1177.874611071501704	   600.280577583490981	  8925.333969473153047	 28692.886210863605811	 96583.460892573304591	   611.319395951587239	  1581.792319278339619
  31	 17225.730648776199814	106697.143235932162497	  1220.299005328333806	   624.271590529937271	  9673.003629269496741	 30758.854759209756594	101138.201393560928409	   555.962602297339345	  1581.792314404981425
  32	 17518.141273372890282	112817.834431007198873	  1258.472281423956701	   646.745376237216647	 10149.965505298370772	 32037.602776756724779	106701.415773259635898	   495.138973623067329	  1581.792310110461813
  33	 17797.276326071216317	119236.864387507826905	  1282.042666082554661	   662.770373883055527	 10465.119792493009300	 32834.734851263368910	112823.054938134548138	   436.686288032668756	  1581.792305882647497
  34	 18065.194057832602994	125795.407084609396406	  1314.388587537418289	   672.776353413638049	 10679.178520836287134	 33329.258400910861383	119243.184652305950294	   399.420683588566988	  1581.792301619675300
  35	 18321.417453876900254	132395.174752819526475	  1354.645162133015674	   682.669404581624349	 10826.777689259399267	 33624.108858019906620	125802.970846145486576	   386.103111072632544	  1581.792297318936789
  36	 18574.453824628664734	138978.694756307988428	  1391.117009116400595	   691.578866788343362	 10940.362625150564782	 33825.518933580111479	132404.136526909744134	   364.612824883819883	  1581.792292996970446
  37	 18822.915703227587073	145509.119222706969595	  1430.427874809617379	   699.697734123516398	 11029.345980960091765	 33958.811766795151925	138989.211679137515603	   347.072490254849129	  1581.792288669252002
  38	 19070.383687650082720	151960.333958038972924	  1468.217360098623885	   707.675183377454459	 11104.455495092270212	 34054.146123795042513	145521.352219022926874	   326.550324229889611	  1581.792284345860025
  39	 19313.078425330637401	158315.397802870662417	  1511.773731515255122	   716.013767648091516	 11167.252377470778811	 34116.025103337742621	151974.445920240803389	   313.743960006323562	  1581.792280032208964
  40	 19555.766035019783885	164563.509869103756500	  1551.329587727252601	   723.948728445226038	 11224.407938935659331	 34164.914878087562101	158331.574021532636834	   296.522468531237962	  1581.792275730224219
  41	 19810.460001023635414	171034.559296481806086	  1592.835163681623953	   729.010561088451482	 11458.814511702539676	 34744.711138375292649	164581.933557325421134	   272.169818998204505	  1581.792266566964372
  42	 20065.095116098571452	177641.714057701698039	  1631.624018517081367	   735.783318158097131	 11649.291671959832456	 35173.477172170147242	171055.381408003100660	   258.410874505269021	  1581.792257954751221
  43	 20319.949223452706065	184315.326243041374255	  1667.500022335317453	   743.090461163369127	 11802.696142927892652	 35489.739160542594618	177665.069542674231343	   243.010639411095184	  1581.792249626782905
  44	 20574.213959720142157	191005.123646553576691	  1705.166840145959213	   750.273144860352090	 11927.839459340390022	 35722.511761215566366	184341.383746743464144	   230.867796814989703	  1581.792241440967700
  45	 20829.117818498139968	197671.659879868762800	  1744.379242479271397	   758.201489834665949	 12033.108536775665925	 35898.199140815500868	191034.052434625889873	   218.721100395634949	  1581.792233326205860
  46	 21084.913138078936754	204287.145138220483204	  1785.142199001024892	   766.120717131723609	 12123.971032650691996	 36032.689514157507801	197703.645117211097386	   208.822474985199079	  1581.792225247095530
  47	 21342.171673762044520	210830.591137175651966	  1826.959215862557357	   772.451752454673738	 12204.085500439345196	 36137.073393033533648	204322.372650449106004	   200.170252866823432	  1581.792217186529570
  48	 21602.873116269322054	217280.618439694342669	  1871.159328294146462	   779.292594153348887	 12276.413167214923305	 36221.232911691768095	210869.264369782700669	   191.914687527374440	  1581.792209137201326
