   1	  20	  24	     0.305288990812397	     0.158282109900278	     0.511279231660042	     0.025149687320508
   1	  25	  29	     0.122829026843644	     0.190315660767929	     0.658804199238032	     0.028051182260872
   1	  30	  34	     0.125849320469220	     0.164349210564346	     0.681981373477394	     0.027820192370687
   1	  35	  39	     0.118463576461172	     0.117787886963141	     0.732890844616143	     0.030857787976143
   1	  40	  44	     0.103637190980132	     0.102497404095789	     0.763996521728627	     0.029868960027859
   1	  45	  49	     0.085138174128001	     0.082953641545295	     0.803629910671530	     0.028278304706600
   1	  50	  54	     0.071370301421601	     0.075131461389381	     0.825606191675461	     0.027892069143960
   1	  55	  59	     0.059821099005091	     0.073143852872636	     0.835459651755472	     0.031575469472382
   1	  60	  64	     0.052054131177684	     0.067947707976141	     0.842747238107204	     0.037251045261924
   2	  20	  24	     0.297906769406158	     0.123316875240580	     0.532637091900107	     0.046139282966135
   2	  25	  29	     0.103406228931651	     0.154992392326148	     0.686255492546465	     0.055345955917544
   2	  30	  34	     0.094411944714747	     0.137159747607402	     0.708669962381209	     0.059758439930143
   2	  35	  39	     0.071239913846966	     0.106766151484106	     0.749450115400939	     0.072543898898082
   2	  40	  44	     0.056895903350933	     0.093075870152906	     0.777423823131615	     0.072604463576323
   2	  45	  49	     0.044225013351009	     0.076409347100907	     0.814048919374762	     0.065316757082456
   2	  50	  54	     0.036383172631932	     0.070369970134543	     0.833189559481283	     0.060057339958178
   2	  55	  59	     0.033366951656016	     0.068530862796563	     0.840982224230504	     0.057120051985302
   2	  60	  64	     0.032749319240237	     0.061788614528225	     0.847985537109338	     0.057476668090353
