   1	  20	  24	     0.317233724289233	     0.161076537324775	     0.464601660761628	     0.057088096263581
   1	  25	  29	     0.131492404694841	     0.203055371015793	     0.597664942043373	     0.067787348781984
   1	  30	  34	     0.117026087691979	     0.178243769330917	     0.633330748700197	     0.071399493266442
   1	  35	  39	     0.085114346079381	     0.135841431673929	     0.693963231382285	     0.085081101421402
   1	  40	  44	     0.063977144980999	     0.119501178925477	     0.732076531458341	     0.084445237293287
   1	  45	  49	     0.050277181571601	     0.099252591123372	     0.776710727399108	     0.073759527100058
   1	  50	  54	     0.043657623708880	     0.091518678031340	     0.800430413341481	     0.064393291539261
   1	  55	  59	     0.038188672965855	     0.089366147335382	     0.811657628937071	     0.060787607849877
   1	  60	  64	     0.033991120988650	     0.082072605944216	     0.820943236596461	     0.062993143927997
   2	  20	  24	     0.250101436710733	     0.033285996622693	     0.701682076952957	     0.014930511472126
   2	  25	  29	     0.036227419002634	     0.040462504742603	     0.905142202987342	     0.018167950938323
   2	  30	  34	     0.045459073078264	     0.040327325143291	     0.892355146611447	     0.021858539366096
   2	  35	  39	     0.051695793921615	     0.036947234722471	     0.884160153776159	     0.027196824474964
   2	  40	  44	     0.057673531914819	     0.030329183612517	     0.886190970563772	     0.025806299087265
   2	  45	  49	     0.048369763840768	     0.022328336629092	     0.902577515782514	     0.026724442207223
   2	  50	  54	     0.037476530948671	     0.020464474231613	     0.910378887163704	     0.031680228049485
   2	  55	  59	     0.038018396028720	     0.020284804525540	     0.909490401319194	     0.032206560242971
   2	  60	  64	     0.043207102766633	     0.017190416974839	     0.909514564498307	     0.030088119219164
