   1	  20	  24	     0.213904537026216	     0.430066430743812	     0.316974962969285	     0.039054087899901
   1	  25	  29	     0.010896265268598	     0.532646893502761	     0.411449580520545	     0.045007327244087
   1	  30	  34	     0.013727740697678	     0.468053771949112	     0.458386908946047	     0.059831677396698
   1	  35	  39	     0.005772178343194	     0.368292139606426	     0.535638414374721	     0.090297378232660
   1	  40	  44	     0.007744519251488	     0.324110053018073	     0.579556060758019	     0.088589459630526
   1	  45	  49	     0.012093492433455	     0.275005620177801	     0.638719701059508	     0.074181213523375
   1	  50	  54	     0.016265453255437	     0.242592163910629	     0.677649711775798	     0.063492677679100
   1	  55	  59	     0.014705233285895	     0.220497679483931	     0.702888362816151	     0.061908781502208
   1	  60	  64	     0.009190682032070	     0.196952788291845	     0.725352364931317	     0.068504272202092
   2	  20	  24	     0.211101373701849	     0.136692030464637	     0.624596485418989	     0.027610132173034
   2	  25	  29	     0.000811943043797	     0.162921340357823	     0.801068569830713	     0.035198224438571
   2	  30	  34	     0.001545146771870	     0.132061680086546	     0.821782830340209	     0.044610427000474
   2	  35	  39	     0.004846086508957	     0.096078484564749	     0.837555781839288	     0.061519653982213
   2	  40	  44	     0.008692678696173	     0.076191619717130	     0.849947375414305	     0.065168311350763
   2	  45	  49	     0.015673297853368	     0.056562151616183	     0.875433064950859	     0.052331544039186
   2	  50	  54	     0.025663146014572	     0.050631748610882	     0.886006806316463	     0.037698419451557
   2	  55	  59	     0.026127411408747	     0.050159279545478	     0.885898138912820	     0.037815332249378
   2	  60	  64	     0.022946931065806	     0.044044950040177	     0.889027033361582	     0.043981288991377
