   1	  20	  24	     0.231115036252660	     0.430216704305132	     0.316476524707208	     0.022191753374216
   1	  25	  29	     0.023482689223842	     0.532978764153731	     0.410697111591001	     0.032841501567416
   1	  30	  34	     0.032582878676127	     0.468862252689686	     0.457690613892312	     0.040864353731408
   1	  35	  39	     0.038408545632074	     0.371543504045947	     0.535296844735852	     0.054751216143125
   1	  40	  44	     0.031211620554499	     0.329540343860424	     0.579416732935718	     0.059831395307464
   1	  45	  49	     0.024236333634032	     0.281602397551866	     0.638536312702901	     0.055624983305342
   1	  50	  54	     0.022103848905914	     0.250396774217174	     0.676404565502446	     0.051094817995430
   1	  55	  59	     0.017214662041392	     0.231898477000055	     0.702115888071903	     0.048771029974834
   1	  60	  64	     0.014074456274163	     0.221406455197026	     0.724642055507606	     0.039877140478529
   2	  20	  24	     0.223951488784341	     0.136715699392762	     0.624241841700727	     0.015090991880680
   2	  25	  29	     0.018049365385032	     0.162991592146402	     0.800564061643496	     0.018395058495976
   2	  30	  34	     0.024431152496046	     0.132149232068246	     0.821631179408228	     0.021788520226576
   2	  35	  39	     0.037150203364819	     0.096304886603513	     0.837672003571571	     0.028872913355302
   2	  40	  44	     0.037285097775567	     0.077047610968010	     0.850124940552960	     0.035542335881836
   2	  45	  49	     0.028779189101352	     0.057761137658171	     0.875524081510792	     0.037935650189282
   2	  50	  54	     0.025516302888385	     0.052261464585899	     0.886075799943448	     0.036146552975741
   2	  55	  59	     0.025029905551100	     0.053641683718398	     0.885990567711649	     0.035338005135278
   2	  60	  64	     0.024475956704896	     0.051757345745977	     0.889076768183175	     0.034690132824892
