   1	  20	  24	     0.323636376317285	     0.163991542109675	     0.460713322962686	     0.051658777249569
   1	  25	  29	     0.141091652256054	     0.206639309764941	     0.588273094142670	     0.063996010372326
   1	  30	  34	     0.137665627875739	     0.182682959205794	     0.612488726077765	     0.067162785830235
   1	  35	  39	     0.109969653148370	     0.140971099130174	     0.665686726653738	     0.083372631624717
   1	  40	  44	     0.072812941774975	     0.123122684108135	     0.722897758320130	     0.081166708454865
   1	  45	  49	     0.056012824403847	     0.103235599363579	     0.775221344090336	     0.065530259336376
   1	  50	  54	     0.045249687954697	     0.095083484297983	     0.798813847535977	     0.060852986832307
   1	  55	  59	     0.034730708054412	     0.093752337141293	     0.809842832091453	     0.061674179801028
   1	  60	  64	     0.028618588103539	     0.087821743881677	     0.819418738472659	     0.064141036999446
   2	  20	  24	     0.262220183298978	     0.036005139541669	     0.687095225915878	     0.014679473001987
   2	  25	  29	     0.057606385687603	     0.042837207729960	     0.882239187926103	     0.017317296327237
   2	  30	  34	     0.049006962974602	     0.041198130010562	     0.887655648873192	     0.022139342340745
   2	  35	  39	     0.053523169166879	     0.037391597391632	     0.880663374255674	     0.028421866081024
   2	  40	  44	     0.054067407426647	     0.030702281652897	     0.885641447416720	     0.029588848682110
   2	  45	  49	     0.043133188723848	     0.022684252785365	     0.902444274037281	     0.031738342913101
   2	  50	  54	     0.034112567684743	     0.020796689447924	     0.910118674567965	     0.034972188692839
   2	  55	  59	     0.035212749440316	     0.020609778517256	     0.909431537928284	     0.034746096230567
   2	  60	  64	     0.039408299038479	     0.017453711270133	     0.909654493004322	     0.033483700146006
