   1	  20	  24	     0.322008396148618	     0.162335792980697	     0.492857213194815	     0.022798617369098
   1	  25	  29	     0.151840212410568	     0.195782887857694	     0.626040376459495	     0.026336592382721
   1	  30	  34	     0.143406385341135	     0.172093833701178	     0.658394734882339	     0.026105142956995
   1	  35	  39	     0.131229847377679	     0.126338337866746	     0.712056053046536	     0.030375857725641
   1	  40	  44	     0.108299992123630	     0.108893155870127	     0.753295112814503	     0.029511816024146
   1	  45	  49	     0.085323436977864	     0.089632933991977	     0.799140148366494	     0.025903511715091
   1	  50	  54	     0.069490004517754	     0.080910947570741	     0.822195959840016	     0.027403111701893
   1	  55	  59	     0.053813747750445	     0.081515593677661	     0.832308685878729	     0.032362045798748
   1	  60	  64	     0.041468317752321	     0.080454137256119	     0.840486450846073	     0.037591216668441
   2	  20	  24	     0.305502920117451	     0.126118438646687	     0.526282765519755	     0.042095895229088
   2	  25	  29	     0.115339393358172	     0.158096036512251	     0.674255408335640	     0.052309231515745
   2	  30	  34	     0.110069932590042	     0.140239935681273	     0.692989681779732	     0.056700544582453
   2	  35	  39	     0.090134276505855	     0.110079409991207	     0.728159427865455	     0.071626965267578
   2	  40	  44	     0.062274360526784	     0.095301771542025	     0.771206439871272	     0.071217488271696
   2	  45	  49	     0.047204130215948	     0.078776287597047	     0.813473681474767	     0.060545937621372
   2	  50	  54	     0.036934573506809	     0.072420499662814	     0.832369590416332	     0.058275378619981
   2	  55	  59	     0.030700598123274	     0.070604981273035	     0.840081895089048	     0.058612616183030
   2	  60	  64	     0.029295397162975	     0.063780950913342	     0.847263489099297	     0.059660301792534
