   1	     0.363283365877432	     0.083790799530630	     0.343813653657229	     0.208979086520488	     0.000133094414261
   2	     0.160182517096983	     0.016724793789174	     0.079533559313476	     0.702394179505820	     0.041164950294592
   3	     0.046516730367466	     0.075503804314484	     0.103036805893959	     0.712894830762191	     0.062047828661876
   4	     0.030181222102127	     0.106069165725006	     0.078761326035467	     0.722250404822769	     0.062737881314617
   5	     0.021177920056433	     0.147977099152415	     0.059812907123953	     0.716740473408270	     0.054291600258918
   6	     0.018850611383516	     0.194500653535726	     0.033644994943684	     0.704002524776586	     0.049001215360485
   7	     0.016088745064462	     0.239609354948601	     0.031867367546783	     0.665598571067039	     0.046835961373113
   8	     0.013467522549220	     0.265606329549523	     0.016643766089088	     0.660430560626307	     0.043851821185864
   9	     0.010722441338174	     0.294536490446099	     0.012325762252534	     0.638957148430732	     0.043458157532453
  10	     0.020132852035322	     0.310140067214903	     0.000000000000000	     0.628801455793072	     0.040925624956698
  11	     0.034532044448712	     0.311251201046264	     0.000000000000000	     0.621568688884011	     0.032648065621009
  12	     0.025760607662681	     0.337570525982027	     0.000000000000000	     0.611468575303670	     0.025200291051623
  13	     0.030468012086133	     0.340875827324250	     0.000000000000000	     0.605278219521836	     0.023377941067776
  14	     0.040961355724136	     0.319544210339244	     0.000000000000000	     0.615324288871292	     0.024170145065322
  15	     0.030510210563419	     0.331653791262118	     0.000000000000000	     0.615991099073874	     0.021844899100597
  16	     0.041132565908605	     0.311499444513037	     0.000000000000000	     0.622783925985955	     0.024584063592407
  17	     0.083948408052515	     0.213007769142832	     0.000000000000000	     0.665233478467191	     0.037810344337465
  18	     0.174851258848835	     0.059422128806207	     0.000000000000000	     0.715315372250420	     0.050411240094524
  19	     0.080896988567049	     0.099943280128082	     0.000000000000000	     0.786812254528860	     0.032347476776003
  20	     0.065299887489736	     0.160467438595424	     0.000000000000000	     0.749819741480344	     0.024412932434501
  21	     0.048811158056084	     0.323556904521254	     0.000000000000000	     0.611825829808782	     0.015806107613884
  22	     0.036203995392096	     0.591201898395818	     0.000000000000000	     0.364687919979302	     0.007906186232782
  23	     0.050164237542798	     0.636635998188904	     0.000000000000000	     0.307978655750097	     0.005221108518197
  24	     0.086120309963302	     0.429462174048554	     0.000000000000000	     0.478249418157964	     0.006168097830180
  25	     0.134564398677824	     0.184081327715320	     0.000000000000000	     0.672407724405166	     0.008946549201689
  26	     0.246437657040828	     0.040005281247611	     0.000000000000000	     0.699802587247134	     0.013754474464467
  27	     0.363236881078633	     0.007723234833264	     0.000000000000000	     0.613358100741513	     0.015681783346625
  28	     0.170533631179388	     0.016373402604719	     0.000000000000000	     0.794627142346797	     0.018465823869086
  29	     0.158693808618018	     0.022782152394072	     0.000000000000000	     0.804163551768995	     0.014360487218928
  30	     0.259209220424439	     0.021573771865638	     0.000000000000000	     0.704175103141708	     0.015041904568204
  31	     0.360639844740519	     0.016845137321066	     0.000000000000000	     0.600953728288269	     0.021561289650143
  32	     0.410229238202053	     0.012190131068070	     0.000000000000000	     0.549718052028514	     0.027862578701389
  33	     0.672940196343571	     0.008245616001265	     0.000000000000000	     0.281277475079530	     0.037536712575636
  34	     0.797019891172192	     0.009756524875270	     0.000000000000000	     0.095504550989537	     0.097719032963005
  35	     0.846362887376914	     0.008911201291568	     0.000000000000000	     0.024372427305138	     0.120353484026399
  36	     0.863108162537394	     0.009861175581267	     0.000000000000000	     0.012463287752693	     0.114567374128651
  37	     0.902102098805220	     0.006770805785985	     0.000000000000000	     0.007755149405235	     0.083371946003580
  38	     0.935120217913467	     0.009567492752779	     0.000000000000000	     0.002953451201294	     0.052358838132460
  39	     0.895932452500006	     0.008151661681917	     0.000000000000000	     0.000146531630107	     0.095769354187982
  40	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  41	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  42	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  43	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  44	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  45	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  46	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  47	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  48	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  49	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  50	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  51	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
  52	                   NaN	                   NaN	                   NaN	                   NaN	                   NaN
