  20	 13365.377865916399969	 48632.868232471722877	  3143.649245974768746	   774.221156792852639	  7970.243388801181027	 27544.415360907230934	 45153.589483304407622	  1013.675104848760043	  1522.870731533135086
  21	 13520.205585552046614	 53564.737490985142358	  1295.290959163895877	   779.900399090540077	  8172.455459659434382	 27617.754891662141745	 48632.936173573732958	   804.882374992225209	  1522.870746814117638
  22	 13664.699432358553167	 58472.251417538871465	  1345.367638638400649	   771.125320342689861	  8196.869048384221969	 27552.982510371941316	 53564.910610416169220	   892.672132203033698	  1522.870762095092005
  23	 13815.462618174173258	 63324.598132797902508	  1398.838603753639745	   768.647411250036953	  8225.661342450277516	 27521.879605572870787	 58472.574030254589161	   938.723204991672787	  1522.870777376187107
  24	 13969.151238545091473	 68111.940132842471940	  1449.639922018561947	   769.513518496044981	  8255.942284492961335	 27504.407638118329487	 63325.120640882385487	   969.232458413993641	  1522.870792657333141
  25	 14123.374861281750782	 72819.318284142704215	  1498.740531553700976	   781.779921403437015	  8286.926837990233253	 27495.751550210305140	 68112.720830704318359	   989.564024638933461	  1522.870807938658118
  26	 14283.999472694986252	 77448.696144365574582	  1538.657970178379401	   787.832213411628118	  8318.804986181656204	 27492.794106684872531	 72820.419837649780675	  1002.691677660902428	  1522.870823220175680
  27	 14446.582794686932175	 81988.715666614210932	  1586.794576820907650	   791.657361995432780	  8350.094508594120271	 27494.270552409270749	 77450.187972111220006	  1010.891102742950011	  1522.870838501883100
  28	 14612.520440992717340	 86432.829482155953883	  1639.402983916470475	   790.535408729205869	  8380.619750802465205	 27498.084540258561901	 81990.672909301909385	  1016.598092048982380	  1522.870853783838584
  29	 14780.651431964452058	 90773.215793895375100	  1698.825220765044378	   783.817607151015636	  8406.824221044606020	 27488.618065459213540	 86435.334573261861806	  1031.112080522047563	  1522.870869066175146
  30	 14931.068688702265717	 95000.561967150657438	  1762.707920716524995	   779.553214120329926	  8387.481922907960325	 27302.823846920910000	 90776.358314263459761	  1156.165505577517251	  1522.870884348840946
  31	 15200.314320950785259	100215.827020092474413	  1792.197075049864679	   805.119551754721442	  9125.764837985349004	 29375.307580455348216	 95004.433841385238338	  1028.209580929182039	  1522.870879657009255
  32	 15431.297339997787276	105979.993112383715925	  1875.672392108383519	   828.362480610329271	  9586.259468180534896	 30620.967958385321253	100220.592263368263957	   975.065599490107388	  1522.870875522469760
  33	 15648.506999229170106	112044.724879433269962	  1937.465415994100340	   848.631667451734188	  9887.056525781810706	 31386.175588166028319	105985.827212614633027	   930.582662503561210	  1522.870871452164920
  34	 15856.796716322480279	118260.310146537318360	  1991.622102103712677	   867.155358398624230	 10094.398894138825199	 31873.722816294059157	112051.804486904016812	   888.013187587396828	  1522.870867347957756
  35	 16058.639492005982902	124543.254678725294070	  2045.610664099194082	   877.390631411268259	 10243.649544173111281	 32189.775084942120884	118268.806176527170464	   852.733164172668921	  1522.870863207386719
  36	 16255.769089011804681	130825.803930785506964	  2106.998141086603937	   891.508939270774135	 10355.589812647189319	 32397.563170662357152	124553.346919684408931	   823.235849793250395	  1522.870859046463693
  37	 16449.861646878507599	137077.698821466416121	  2164.200448739374224	   903.316718393724045	 10444.749266846638420	 32537.685160287739564	130837.679066971148131	   797.937902411051709	  1522.870854879893386
  38	 16640.795122659455956	143277.212231137615163	  2224.733178057935220	   911.235078784245957	 10517.665345511826672	 32631.147555692881724	137091.552962147776270	   777.885641038405424	  1522.870850717547000
  39	 16825.488900589985860	149400.432474395085592	  2287.705292018094497	   925.124639834411141	 10563.810927398562853	 32628.416586780498619	143293.258034812228289	   805.913804553515092	  1522.870846564607973
  40	 17017.349560745969939	155442.536380923294928	  2332.688308169468655	   937.887653639141149	 10624.497617980478026	 32692.651544943499175	149418.882630079926457	   769.257117833006646	  1522.870842422918940
  41	 17218.821546686594957	161710.218182418379001	  2397.594891702847235	   951.692922528399777	 10846.198160167485185	 33252.490740913432091	155463.614081782870926	   740.550928946278077	  1522.870833600959031
  42	 17421.360380084981443	168126.882720075460384	  2447.985271162441222	   969.271880098068436	 11031.091332912234066	 33678.570526629890082	161734.117517001373926	   713.575075661912251	  1522.870825309520114
  43	 17623.669739264547388	174626.292880617722403	  2492.490613326381663	   987.692942823666499	 11179.926137632519385	 33989.801003288645006	168153.773706920561381	   687.705409779358433	  1522.870817291792946
  44	 17826.758839385467581	181165.155802696099272	  2536.229704854379634	  1000.735605925963682	 11302.596741181254401	 34221.727447913865035	174656.376047170633683	   662.991518769381855	  1522.870809410901757
  45	 18029.131962738872971	187709.161471930769039	  2587.649420241089501	  1006.570198651627152	 11403.018987816751178	 34381.823124154070683	181198.655200775072444	   651.330727399250691	  1522.870801598386379
  46	 18233.813664138826425	194220.391082309623016	  2645.508532978637504	  1018.556771034942585	 11492.046938493031121	 34516.835807231851504	187746.314246360358084	   630.432041406447524	  1522.870793820179188
  47	 18437.417578608885378	200679.982082323957002	  2700.116436766483730	  1030.798023165369841	 11566.214967792921016	 34603.090630192709796	194261.427840466145426	   621.308369008439058	  1522.870786059909733
  48	 18646.725732010076172	207072.288642694911687	  2743.798641695133938	  1043.634018053262253	 11639.885835647482963	 34693.557114541385090	200725.161889525799779	   590.338595764810520	  1522.870778310453261
  49	 18857.686332997778663	213383.605139430117561	  2803.920383767755993	  1054.744237223651680	 11706.270693896920420	 34762.343369541049469	207121.857158504455583	   579.242218395979990	  1522.870770569862088
  50	 19071.778214671780006	219594.694152299198322	  2864.808343570761281	  1067.515554197680331	 11768.270704998640213	 34820.984309406427201	213437.813832909392659	   563.935398376812259	  1522.870762839364261
